图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,乌鸦-预测置信度,乌龟-预测置信度,仓鼠-预测置信度,企鹅-预测置信度,兔子-预测置信度,刺猬-预测置信度,啄木鸟-预测置信度,土狼-预测置信度,大猩猩-预测置信度,大象-预测置信度,奶牛-预测置信度,山羊-预测置信度,斑马-预测置信度,松鼠-预测置信度,毛毛虫-预测置信度,水母-预测置信度,水獭-预测置信度,河马-预测置信度,浣熊-预测置信度,海星-预测置信度,海豚-预测置信度,海豹-预测置信度,海马-预测置信度,火烈鸟-预测置信度,火鸡-预测置信度,熊-预测置信度,熊猫-预测置信度,牛-预测置信度,牡蛎-预测置信度,犀牛-预测置信度,犀鸟-预测置信度,狐狸-预测置信度,狗-预测置信度,狮子-预测置信度,狼-预测置信度,猩猩-预测置信度,猪-预测置信度,猫-预测置信度,猫头鹰-预测置信度,獾-预测置信度,瓢虫-预测置信度,甲虫-预测置信度,章鱼-预测置信度,羊-预测置信度,羚羊-预测置信度,老虎-预测置信度,老鼠-预测置信度,考拉-预测置信度,苍蝇-预测置信度,蚊子-预测置信度,蚱蜢-预测置信度,蛇-预测置信度,蛾-预测置信度,蜂鸟-预测置信度,蜜蜂-预测置信度,蜥蜴-预测置信度,蜻蜓-预测置信度,蝙蝠-预测置信度,蝴蝶-预测置信度,蟑螂-预测置信度,蟹-预测置信度,袋熊-预测置信度,袋鼠-预测置信度,豪猪-预测置信度,豹-预测置信度,负鼠-预测置信度,野牛-预测置信度,野猪-预测置信度,金鱼-预测置信度,霍加皮-预测置信度,马-预测置信度,驯鹿-预测置信度,驴-预测置信度,鬣狗-预测置信度,鱿鱼-预测置信度,鲨鱼-预测置信度,鲸鱼-预测置信度,鸭-预测置信度,鸽子-预测置信度,鹅-预测置信度,鹈鹕-预测置信度,鹦鹉-预测置信度,鹬-预测置信度,鹰-预测置信度,鹿-预测置信度,麻雀-预测置信度,黑猩猩-预测置信度,鼠-预测置信度,龙虾-预测置信度
animals_split\val\猪\6f2e4c525a.jpg,36,猪,36.0,猪,11.0,山羊,67.0,野猪,1.0,3.1684462e-09,7.434344e-07,3.407697e-06,2.8491579e-08,8.836504e-07,8.807222e-06,9.611461e-08,1.41116e-05,9.167503e-09,5.3056e-06,0.00011517921,0.010159432,1.1562851e-05,1.5457998e-05,5.3739495e-06,4.2780385e-08,2.8100553e-07,2.5517178e-05,9.2078835e-08,2.8132076e-06,4.7279904e-09,3.7540655e-08,8.570214e-07,5.8340424e-07,3.6559634e-08,5.4487497e-05,3.1413077e-07,1.0717729e-05,2.8050177e-08,3.2125223e-05,2.999517e-08,1.7688522e-05,0.00011356603,1.0788395e-07,1.5904751e-06,5.5008136e-09,0.9773456,4.2120697e-05,4.2173206e-06,1.2889971e-05,1.027219e-06,5.692083e-08,2.5570175e-06,6.488155e-05,5.5906213e-07,1.6075856e-07,1.0402443e-05,1.0535422e-06,1.964132e-08,3.6500758e-08,7.897458e-07,2.2802327e-08,3.0688307e-06,4.44225e-08,6.9057975e-08,1.1022943e-06,1.2262375e-08,7.595889e-05,5.152036e-09,4.7566573e-08,4.4128723e-07,0.0013431812,1.21334215e-05,9.9626595e-06,1.1651184e-07,0.00010699943,4.4396052e-07,0.010093368,3.9309474e-05,2.000712e-06,3.0838328e-05,1.1062725e-05,9.335172e-06,2.976954e-05,3.2342815e-08,1.8799062e-07,8.947131e-09,1.7733712e-06,7.955911e-08,5.721497e-05,1.3688796e-07,9.739372e-07,1.6262144e-09,1.1779111e-06,6.441705e-05,2.2738862e-09,3.401682e-07,1.6740483e-05,3.104718e-08
animals_split\val\猪\80e73fad25.jpg,36,猪,36.0,猪,70.0,马,11.0,山羊,1.0,9.29534e-06,6.024836e-05,0.0048931018,5.6205874e-05,9.708652e-05,0.005147177,0.00023429413,0.00016238198,4.500202e-05,0.000105871055,0.0068199295,0.02819071,0.0001397266,0.012103639,0.00023935306,2.9585806e-05,0.0026801885,0.026667506,2.1956552e-05,0.00021220131,4.305974e-05,0.0054142796,7.345604e-05,0.0002366243,0.0044100643,0.000188432,2.463174e-05,0.020712765,6.058971e-05,0.0013486323,1.3577173e-05,0.0024107152,0.00072307524,0.00015380984,0.000111933194,9.317018e-05,0.7770931,0.001876826,0.00022464068,0.0017576353,6.199364e-06,8.465877e-06,0.005256425,0.006937694,0.00027191275,4.705977e-05,0.01045346,1.1419613e-05,7.3614638e-06,6.657153e-06,1.0972566e-05,0.00091392896,4.6418052e-05,7.641469e-05,3.5514586e-05,0.0009254934,4.4873386e-06,0.0026581092,5.9137087e-06,0.00016763883,9.216431e-05,0.00093143835,5.5710378e-05,0.0009661653,2.984895e-05,0.00055656716,8.3587e-05,0.0042866766,0.00020255361,5.9442962e-05,0.042041585,0.0022508278,0.0014996133,4.0876803e-05,0.00026149792,0.00052720204,0.00012910737,0.00058975455,0.002031856,0.0035433765,0.0003255431,0.00047222944,3.978621e-05,4.643147e-05,0.0016571654,0.00053382566,0.00021234504,0.0037670014,2.7828464e-05
animals_split\val\猪\81c8c5f827.jpg,36,猪,36.0,猪,43.0,羊,70.0,马,1.0,1.4504317e-06,1.5855316e-05,0.00044675378,7.754962e-06,5.7395595e-05,9.7345066e-05,2.2698501e-05,4.3872762e-05,2.5201082e-06,0.00014493767,0.0014612633,0.002842798,0.00053324807,0.00033568405,7.8493955e-05,0.00023817303,7.9765905e-06,0.0037815566,3.958202e-07,0.000645096,8.005799e-05,7.734493e-05,2.5445202e-05,0.0031343536,0.00032284856,2.8225206e-05,4.2316776e-07,0.0015284247,2.4356234e-07,0.0014372687,3.6455347e-07,0.00021570578,0.0011396665,0.00014730143,4.936024e-06,2.281984e-06,0.9434784,0.0021989131,8.840956e-05,3.140727e-05,2.9210263e-05,3.1664467e-07,4.2959608e-05,0.014935278,0.00015782591,1.7903278e-05,0.00013922073,1.7039241e-06,7.4698114e-06,2.5917695e-06,6.154187e-06,1.79254e-05,7.581509e-05,5.34209e-06,1.2661916e-05,0.00010299118,3.7130587e-06,0.000107216605,1.5913855e-06,5.248614e-05,1.0802336e-05,1.1177437e-05,0.00010227257,5.724338e-06,3.084948e-05,5.361211e-05,7.203532e-05,0.00025826256,0.0005964087,4.2339023e-05,0.010111634,0.0011508495,0.0002085662,0.00017889087,0.0002094578,2.0122417e-05,2.7713064e-05,0.00069152424,0.00033376366,0.0047032977,4.1041985e-05,0.00010599003,8.3599334e-05,9.229952e-06,0.00020187667,1.6785149e-05,6.7716496e-07,0.00029159343,2.213178e-06
animals_split\val\猪\8c13b149db.jpg,36,猪,67.0,野猪,36.0,猪,25.0,熊,1.0,2.1173531e-07,5.1087756e-08,1.3947803e-07,8.575056e-08,2.5191957e-07,6.356592e-08,9.302686e-08,8.30018e-06,2.8498773e-06,9.885542e-06,3.8156766e-05,0.00035856813,1.2550073e-05,1.9377684e-07,1.3301093e-07,1.3428793e-07,7.021849e-06,2.4590041e-05,4.3011887e-06,1.2581373e-07,6.688525e-09,2.5386294e-07,3.499213e-08,1.1144507e-08,1.020757e-06,0.0034785497,3.7056363e-06,9.655416e-05,3.225888e-09,3.9968236e-05,4.3694843e-08,2.790279e-06,1.4899303e-05,4.447726e-06,3.3767195e-05,2.5398606e-08,0.26058584,1.4229602e-07,4.787829e-07,8.7323633e-07,5.4648726e-08,3.0393572e-08,8.5342447e-07,6.436975e-05,2.0722692e-07,5.532002e-08,4.4467782e-07,2.0186178e-06,1.2073097e-07,3.5103482e-09,1.9098843e-08,2.3034363e-07,1.344933e-06,3.6139394e-09,3.824894e-07,4.9649085e-09,1.4376801e-08,1.7529746e-06,1.115305e-09,5.9743566e-09,6.1175896e-08,0.0008612536,1.2446329e-05,3.7951028e-07,8.532457e-08,2.305564e-05,0.00013695905,0.7325775,8.817196e-08,7.029916e-06,1.4111126e-05,3.9936345e-05,0.0014059559,7.678546e-05,3.666486e-08,4.909877e-08,1.2119021e-07,3.7652387e-07,9.0362626e-08,3.0337512e-06,5.293585e-08,1.31360975e-08,8.537426e-09,5.5575843e-08,1.7002123e-05,7.2699557e-09,1.9810444e-05,7.1612465e-07,1.7985894e-09
animals_split\val\猪\8c1c00a770.jpg,36,猪,36.0,猪,11.0,山羊,43.0,羊,1.0,4.425412e-10,4.281073e-07,6.8568347e-06,2.577496e-07,8.110657e-07,3.5438259e-06,1.10918066e-07,2.898612e-07,9.916863e-10,4.7250924e-05,0.00064277067,0.009976946,1.3802588e-06,3.699406e-05,6.3532514e-07,1.3876036e-06,2.3144995e-07,0.0006807829,4.837734e-09,1.5235825e-07,1.2999705e-07,1.2655891e-05,1.816578e-07,1.1278366e-05,2.9010055e-06,3.3530313e-07,4.096574e-08,0.0002166217,1.3979279e-06,2.288329e-05,2.5024225e-09,6.656588e-07,1.3383574e-05,2.3421583e-08,7.7903486e-08,4.1606572e-08,0.9864276,1.640176e-05,6.468779e-07,2.5175282e-06,6.043614e-08,7.232607e-09,2.4460621e-06,0.0014316803,1.0436798e-06,5.6883763e-08,6.757503e-05,2.366198e-07,1.569075e-07,3.693246e-08,1.549457e-07,1.1384122e-06,1.2221724e-06,1.9077893e-08,6.9575805e-07,1.0912302e-06,8.554555e-08,7.788243e-05,3.6089634e-09,3.0510049e-07,1.4795368e-06,4.4845947e-06,6.0706805e-07,1.3281935e-06,9.147965e-09,3.3690932e-05,4.297007e-08,4.405472e-05,1.3469724e-05,1.1884375e-06,3.4878216e-05,1.0151223e-05,4.997867e-06,9.846721e-08,7.4230087e-07,2.0792902e-06,6.061647e-08,2.1491624e-06,7.850192e-06,9.69269e-05,2.9492817e-06,7.3478674e-08,3.908889e-08,4.0504216e-07,9.54225e-06,4.9454474e-08,1.18364454e-07,9.683593e-06,1.45759e-07
animals_split\val\猪\9f1cc34925.jpg,36,猪,36.0,猪,46.0,老鼠,11.0,山羊,1.0,2.8561715e-07,1.2660113e-05,0.00044184364,3.5125497e-06,6.2509534e-05,2.7840524e-05,7.991931e-06,1.5000162e-06,9.009156e-08,5.7946963e-06,0.00020784573,0.0011959823,4.9786e-06,9.316878e-05,4.532965e-05,1.0071593e-06,6.059449e-06,0.00018119499,1.6488427e-08,2.1587146e-05,7.671017e-06,4.4529247e-06,1.8212593e-05,6.9006834e-05,5.3828726e-06,9.6814714e-05,5.558268e-06,8.314748e-06,1.6874693e-06,3.3587654e-05,3.92019e-07,2.3657682e-07,6.243872e-06,7.969136e-08,1.8104168e-07,7.076229e-07,0.9903419,1.4910914e-05,0.00026432725,1.4536167e-05,2.4975321e-05,1.4656346e-06,2.240405e-05,0.00018573567,1.1921617e-06,1.6058269e-06,0.002132801,0.00029326993,6.137097e-07,3.3476718e-07,5.4274013e-05,1.8834634e-06,0.00022957417,3.1022455e-06,5.809113e-07,1.408649e-05,3.0093756e-06,0.00023326551,4.780625e-07,4.3104004e-07,2.3283956e-05,0.00022107853,1.7003094e-05,1.0119486e-05,1.13202276e-07,0.00034259047,5.313396e-06,0.00021734073,0.00022780198,6.0499997e-07,1.1943792e-05,4.1040515e-05,3.847936e-05,6.383717e-06,2.5997533e-05,4.4542096e-05,4.67475e-06,0.00032670668,0.00021360375,0.0001727241,2.7884205e-05,0.00021100006,7.3026905e-07,6.9717404e-05,0.0001500261,8.0168165e-06,2.1871447e-06,0.0011495547,9.106934e-06
animals_split\val\猫\0c3d04bcf5.jpg,37,猫,57.0,蝙蝠,32.0,狗,5.0,刺猬,0.0,2.0300151e-05,8.639816e-05,0.012237085,7.784441e-05,0.0030423973,0.14478065,0.0012828452,1.6906439e-05,0.0014939907,1.5574109e-05,0.0013043251,0.00030501466,9.936072e-06,0.004953198,0.0021570497,0.008411785,0.013910181,0.00020745934,0.001278757,0.0003517326,9.848619e-05,0.0017262206,1.7677482e-06,0.0069070626,0.0002976664,3.2213575e-05,0.0020595335,0.00056909735,0.0017675494,3.7738424e-05,0.00079960853,0.00391905,0.23364542,0.00033637127,1.2250423e-05,0.074817285,0.0049974388,0.07876578,0.06480552,0.00044091122,0.0015666984,0.00016502159,0.007779563,0.00040044167,0.00021357033,0.01168261,0.0020385038,0.00067769986,3.394912e-05,1.0926012e-05,0.0002508686,8.932343e-05,0.0020095122,7.272621e-05,0.00016005168,0.00096572505,0.0012080454,0.23821403,0.0019043322,1.0503535e-05,0.0001369726,8.158674e-06,1.4732535e-05,0.004778441,5.2142288e-05,0.0109464815,2.314845e-06,2.6423656e-06,0.00096118334,0.000585768,0.00036750658,1.6941753e-05,2.9253411e-05,8.024483e-06,0.0008134609,0.00068789953,3.8767544e-06,0.005485118,0.0005634593,0.0017724734,0.014624238,0.007971853,0.00030306357,0.0040597403,0.00011794686,0.0025032046,0.0015451593,0.00016076073,4.2625292e-05
animals_split\val\猫\11883c3dd8.jpg,37,猫,7.0,土狼,64.0,豹,37.0,猫,1.0,3.2371784e-06,2.0054653e-05,2.08101e-06,7.818313e-07,0.00038394527,8.4384783e-07,7.0635783e-06,0.7519812,4.2057727e-06,1.4936805e-05,1.5926272e-06,2.5167752e-05,0.0018957665,0.00075205247,0.00026859535,7.8407965e-07,2.9764524e-06,2.2453638e-05,0.0025697513,4.4443706e-05,2.5139025e-06,0.00026515263,2.6446332e-05,1.7866337e-06,4.7723324e-06,0.00019164036,7.7403934e-07,0.0002369916,6.5653916e-07,0.00024554715,2.3371688e-06,0.0021462336,1.7562015e-05,0.0008601471,0.013226572,7.5828694e-08,7.642952e-05,0.057215087,0.0030670294,0.00024977198,2.9768142e-07,1.4960262e-06,0.0005168167,0.00023628905,8.992836e-05,0.004386606,4.5387842e-05,5.366269e-05,6.2190684e-06,2.3717541e-06,0.000117173215,4.6919125e-05,0.00024279642,1.7579166e-06,1.694512e-06,0.0051164757,2.8234973e-07,0.0005050144,1.866928e-05,3.5458658e-07,4.180424e-06,0.0002601119,0.0017347749,8.629916e-06,0.13366058,0.0001687579,8.273026e-06,9.404553e-05,4.608679e-06,0.00020789354,1.6850227e-05,3.7947557e-05,6.844385e-05,0.014838247,8.9087735e-05,3.400689e-05,7.219937e-06,1.842772e-05,4.548169e-05,6.9117625e-05,8.085205e-06,5.4199434e-05,2.1071866e-05,2.8371605e-05,0.0010412129,3.6677109e-06,3.1103154e-06,0.00019659272,3.7404014e-05
animals_split\val\猫\2d7dc1ddb5.jpg,37,猫,37.0,猫,57.0,蝙蝠,2.0,仓鼠,1.0,1.7252515e-06,1.0197771e-07,0.00043952046,1.3201416e-05,5.2643103e-05,2.5434481e-05,2.3169228e-05,8.885315e-07,1.5016286e-06,7.575301e-09,5.918625e-07,6.1544056e-06,3.5471912e-06,0.00030237556,5.4357e-06,1.06285e-06,1.2247162e-06,3.9906016e-07,0.00011458618,6.628811e-07,2.7429162e-06,4.626319e-05,2.7655508e-07,1.118572e-06,1.6028483e-07,1.9163457e-08,7.663416e-08,2.905852e-06,5.1565354e-07,9.560621e-07,4.4800177e-06,8.051618e-05,0.00010451833,4.6868874e-07,1.3118232e-07,1.0247908e-06,3.0079182e-05,0.996914,0.0001202354,1.7256876e-06,7.1715976e-07,1.6471214e-06,5.385255e-07,4.4620688e-07,9.296141e-07,2.0104317e-05,0.00031603096,4.2341107e-06,2.931426e-06,5.849872e-07,5.122617e-07,6.293741e-06,4.868638e-06,5.9390622e-06,4.2645775e-06,6.237409e-05,3.228612e-06,0.000618246,1.967476e-05,8.398192e-08,1.3346587e-07,9.0235304e-08,4.478535e-06,5.464143e-07,6.082165e-06,0.00040179235,4.6202784e-09,2.1700757e-08,4.505765e-06,6.738722e-06,8.338528e-06,1.2294474e-06,9.3659835e-08,1.4893669e-07,1.9532051e-06,3.1738648e-06,3.345685e-07,1.2300895e-05,1.9006631e-05,3.3962453e-06,1.3676503e-06,2.1759353e-05,2.596983e-06,1.4142779e-05,1.0268358e-05,4.602847e-06,8.2612505e-06,8.21752e-05,2.0015072e-07
animals_split\val\猫\4bd8b7789f.jpg,37,猫,37.0,猫,45.0,老虎,38.0,猫头鹰,1.0,6.522429e-08,3.927484e-08,2.2176916e-06,2.5864492e-06,1.3557493e-05,2.461004e-07,5.8946824e-08,9.079356e-06,7.1254993e-07,1.9854342e-08,2.0297178e-07,1.5779834e-07,5.8610885e-06,3.3126766e-05,3.4125633e-06,1.6094778e-07,1.7349154e-06,4.640745e-08,8.515042e-06,2.6568767e-07,8.851279e-08,1.7756895e-05,1.3981991e-08,3.070986e-08,2.5054383e-08,1.6915862e-07,9.525564e-09,1.4210751e-06,1.468961e-07,1.1872372e-06,3.0777233e-08,3.468276e-07,4.3189622e-05,3.7039033e-06,4.302177e-07,1.745198e-09,1.0530116e-07,0.9993167,0.00017821847,1.2075677e-06,5.3534563e-09,3.0876958e-08,5.3556242e-08,1.3316293e-07,8.4884725e-08,0.0002352136,1.3414931e-06,4.0930007e-07,4.6493833e-06,1.9940149e-08,1.0081445e-07,7.6421395e-07,6.283067e-06,9.470075e-09,6.7123e-07,1.077817e-06,5.663673e-08,1.1448869e-05,5.5965927e-07,4.1339594e-09,3.2320717e-08,4.078428e-07,4.6056167e-07,7.95583e-08,7.3612355e-05,6.634516e-07,6.2148494e-08,6.8781048e-09,8.907116e-08,8.7974746e-07,1.2684558e-07,1.0225566e-07,4.502101e-08,2.7298631e-06,3.5257816e-08,8.659971e-08,2.1757508e-07,2.7856754e-06,8.948619e-07,8.12478e-07,9.262501e-08,2.5129964e-07,2.8809228e-07,1.7036972e-06,3.813181e-08,5.7719102e-08,3.166325e-08,3.6715203e-06,9.529162e-09
animals_split\val\猫\5e07a0666d.jpg,37,猫,37.0,猫,32.0,狗,57.0,蝙蝠,1.0,4.8291605e-07,2.2435293e-07,0.00034875586,1.0594312e-06,0.00013502114,1.3905662e-05,9.2720467e-07,9.310059e-05,5.8499954e-06,3.8859426e-07,1.2419734e-05,1.0638035e-05,9.606668e-06,0.00028755981,3.3829085e-05,1.672957e-06,5.5928745e-06,3.9472314e-07,2.4291443e-05,8.974566e-06,3.4830146e-07,7.3694046e-06,1.5885089e-06,4.086936e-06,1.2038926e-07,4.0930518e-06,2.6105363e-07,1.0278309e-05,4.858937e-06,3.8143908e-06,1.1794004e-06,7.9259626e-05,0.0010215406,0.00016984274,2.0724349e-06,8.044273e-08,1.1515628e-05,0.99574786,8.687186e-05,3.7661605e-06,1.8861348e-06,5.659543e-07,3.64105e-06,1.36042545e-05,3.945739e-06,8.278784e-05,0.0002568916,6.201324e-06,8.28664e-06,2.465712e-06,5.106288e-06,6.8791496e-06,0.00021326591,1.110249e-06,3.9220627e-06,1.44050155e-05,4.8015086e-06,0.00066710496,1.0807002e-05,1.4484554e-07,2.0211896e-06,1.3302756e-05,7.954219e-06,8.186244e-07,8.899391e-05,0.00010392185,8.9079364e-08,2.7976745e-07,8.296445e-06,1.4871373e-06,1.2013003e-06,1.1795848e-06,2.1622033e-07,3.9754614e-06,9.5189034e-07,1.4153158e-06,2.3786255e-07,5.3392705e-05,5.0435933e-06,2.7218903e-05,1.0316751e-06,1.5052076e-05,1.690306e-06,1.2603665e-05,5.139811e-07,2.2137517e-06,8.7231825e-07,0.00018042995,1.7594068e-07
animals_split\val\猫\6128bd1a84.jpg,37,猫,37.0,猫,32.0,狗,77.0,鸭,1.0,3.7787337e-05,7.586885e-05,0.00807647,0.001746133,0.0029596488,0.0018123745,4.2502994e-05,0.001789897,5.9158887e-05,1.3831337e-05,0.0005022885,0.0031643356,0.00014232288,0.00938396,0.003906811,0.00011734524,0.00056007947,2.5139625e-05,0.0024873293,0.0008133437,0.00019046523,0.001541852,0.00077118597,3.5456134e-05,1.1390864e-05,0.0004027597,6.170976e-05,0.001380795,0.00013163355,6.5259104e-05,0.00014076488,0.006967537,0.07432684,0.0013259614,0.00044514137,2.4341725e-05,0.0005940912,0.816973,0.0026886235,0.0014773011,0.00026494567,2.2948772e-05,0.00022815386,0.0012846292,0.00024824226,0.0012079236,0.0045947633,0.00070682715,2.1065625e-05,2.5177798e-05,0.000109186345,0.00015085645,0.00020584403,0.00020733685,0.0003598795,0.00017640842,0.00018124765,0.0016073395,0.0004022185,5.3783468e-05,0.00032200315,0.00048320837,0.00048018378,9.225725e-05,0.00074762123,0.006593005,4.7800073e-05,7.1448676e-06,0.001232105,7.644435e-05,0.00016960551,0.00020667058,0.00012720808,0.00020462993,0.00021716369,0.00058183365,5.3445547e-05,0.012778979,0.00027679943,6.1342624e-05,6.0088154e-05,0.011694084,3.2169377e-05,0.00045749597,0.00022646235,8.590911e-05,3.3570348e-05,0.0031240303,0.00019524826
animals_split\val\猫\66548aefad.jpg,37,猫,37.0,猫,65.0,负鼠,2.0,仓鼠,1.0,3.817695e-07,4.1589693e-08,0.0018331378,1.7656714e-06,0.00030465532,1.516376e-05,4.3253013e-07,3.3204171e-06,5.389263e-07,7.23842e-09,5.121098e-07,5.442112e-06,8.888978e-07,0.0007515782,5.619459e-06,4.2312917e-07,9.69011e-06,1.0662333e-07,6.583817e-05,8.87529e-07,2.6069375e-07,2.3735598e-05,3.1714205e-08,5.814077e-07,9.2836714e-08,2.816721e-07,4.6605837e-06,7.544596e-07,7.413585e-08,2.566546e-08,8.7435336e-07,0.0003050187,1.4329402e-05,1.4422293e-06,7.8735866e-08,4.2190905e-07,2.8239658e-06,0.9917442,1.6918606e-05,7.9936435e-06,6.064931e-07,7.4924476e-09,1.9125694e-07,2.3109835e-06,1.0401161e-06,5.8478763e-05,0.0010432405,3.5098787e-05,3.6215562e-07,4.3135714e-08,2.078089e-07,8.853132e-07,2.5057755e-06,4.628279e-07,1.0514277e-06,4.9350515e-06,1.2277544e-06,0.00025112755,4.859444e-06,1.7578746e-07,1.1340014e-08,6.551031e-06,1.999425e-06,2.1479193e-06,1.8053202e-05,0.002041932,2.9728652e-08,2.3329479e-08,5.2636506e-06,9.3629967e-07,3.618777e-07,7.0352044e-08,4.982621e-08,1.7004467e-07,9.355325e-08,1.2264859e-06,1.1356968e-07,6.989114e-05,2.3674538e-05,2.0645635e-05,2.6199864e-06,5.0877316e-06,7.7084036e-07,9.976245e-05,3.0163264e-07,2.5188788e-06,1.9016186e-07,0.0011615476,5.3107243e-08
animals_split\val\猫\67dc417509.jpg,37,猫,11.0,山羊,32.0,狗,38.0,猫头鹰,0.0,0.00026337247,9.273501e-05,0.012354688,0.0031057629,0.034455836,0.001987654,0.010305372,0.00064220134,7.5802884e-05,0.000481705,0.031406462,0.31598747,3.8249764e-05,0.05498051,7.4741634e-05,2.7240885e-05,0.0029246535,6.417535e-05,0.0001176607,9.448426e-05,0.00037867416,0.001793837,0.0012130672,0.00021582251,0.00029025594,0.0024392388,0.00017633174,0.0019510691,4.0734874e-05,3.3719585e-05,0.00010272899,0.006853913,0.1578755,0.0010186147,0.00035957166,0.00024381466,6.109993e-05,0.05340662,0.11426348,0.0002846538,0.00023342633,8.243351e-05,0.00028368685,0.005138109,0.0037271928,0.0006885151,0.021036034,6.753348e-05,0.00012012527,2.5489338e-05,4.1107294e-05,5.2303967e-05,0.0036868025,0.00404576,0.0004205827,0.00011493652,0.00078781164,0.0006952182,0.00019217082,0.00022135586,7.746829e-05,0.00013410581,0.0030187527,9.934635e-06,6.430198e-05,0.0007683051,0.00011823425,5.323127e-06,0.00032217626,0.0031156237,0.013618187,0.0012684679,0.0033247347,0.00012385882,0.0015241237,0.0004105779,6.999685e-05,0.051185977,0.0011971955,0.010777609,0.00049549056,0.0089931,0.0019720788,0.00092758046,0.0016053555,0.03841263,1.4186561e-05,0.002190884,0.00010953857
animals_split\val\猫\6a5e9eac29.jpg,37,猫,37.0,猫,57.0,蝙蝠,13.0,松鼠,1.0,0.00032144616,3.414605e-06,0.0003471791,3.0414893e-05,0.0016974527,1.9461335e-05,1.9941781e-05,7.156528e-05,0.0012424308,3.957039e-06,5.9069625e-06,2.001922e-05,1.67091e-05,0.006728157,7.962434e-06,4.615682e-05,0.0005107563,1.2811608e-06,0.0052499524,0.000557633,5.6009987e-05,0.00023676384,4.9447376e-06,1.6483576e-05,1.6181511e-06,1.0488716e-05,7.856565e-05,6.866867e-05,5.381878e-07,0.00011444106,2.5391833e-05,0.003567483,0.0005462766,1.6979628e-05,8.014005e-05,2.1204485e-05,1.6433161e-05,0.9584735,3.4728873e-05,5.390904e-05,2.7226408e-06,2.662195e-06,2.295042e-05,4.10017e-07,1.1461925e-05,6.5272005e-05,0.001435753,1.6865191e-05,1.8426132e-05,7.5823067e-07,9.4628183e-07,7.1427235e-06,1.8687657e-05,5.5856335e-06,2.2255343e-05,9.1894086e-05,4.124299e-06,0.010721625,6.725976e-05,6.539634e-06,3.47317e-06,7.195111e-05,8.0148995e-05,0.00020208402,0.00019379577,0.002003171,1.5366097e-05,1.0521507e-05,0.00015986314,9.7761615e-05,1.8871588e-05,1.0218773e-05,3.8656308e-05,1.9968918e-05,1.30012e-05,0.000318613,0.00012209917,0.000112561036,4.507414e-05,7.242226e-05,2.3097358e-05,1.0757835e-05,1.937937e-06,0.00011827352,1.0260597e-05,4.7175348e-07,3.719147e-05,0.0033325604,6.1632345e-06
animals_split\val\猫\81b58d7d07.jpg,37,猫,37.0,猫,45.0,老虎,32.0,狗,1.0,7.2828956e-09,1.08064405e-07,0.00011221666,8.998207e-08,8.5598485e-06,7.3306074e-07,8.104881e-08,5.988071e-06,5.1611092e-08,2.117295e-08,1.0979973e-06,4.4656076e-07,1.3738967e-06,4.921896e-06,1.0142461e-05,2.73298e-07,8.513927e-07,1.3958691e-08,3.963333e-05,2.5158866e-07,2.7436283e-08,8.37672e-07,4.967264e-08,1.3909263e-07,2.9144559e-08,2.0279039e-08,1.1552797e-08,6.16084e-07,1.498121e-07,5.115839e-08,9.512634e-08,1.3794719e-05,0.00015932649,1.0794175e-05,7.215632e-08,1.43878935e-08,1.0165332e-07,0.9971929,9.208318e-06,3.9523567e-07,6.8964944e-08,2.2134323e-08,4.0649404e-08,1.7103206e-07,7.974787e-07,0.0023249926,1.3193603e-05,5.213517e-08,1.7797086e-06,1.388993e-08,1.8816075e-07,2.3996422e-06,2.9101415e-07,6.7396286e-08,3.763095e-07,9.58297e-07,1.0461588e-06,2.9907637e-06,2.2857575e-06,5.3580282e-09,1.1510661e-07,6.0247935e-08,4.2511413e-08,7.7653475e-08,3.6098987e-05,4.3968967e-06,3.8765804e-09,2.4862552e-09,9.620255e-07,2.3620944e-06,1.5395653e-07,6.4000494e-09,3.8337138e-08,3.3072592e-07,6.689018e-08,7.7004806e-08,1.3044027e-08,1.5893896e-05,2.5409105e-07,4.8594706e-07,8.7663416e-08,1.4993367e-06,1.6670437e-07,2.8917618e-06,5.00669e-08,1.5595087e-07,1.9669633e-08,6.4596125e-06,8.5995076e-08
